index,affluence,cultivation,employment,education,status,morality,leadership,prosociality,eo,global_citizenship,_stack,commonappid
34189,.064900711,.10381563,-.065260477,.12728845,.17478761,.10633529,.098517589,.25270963,.20580734,.16762063,2,16258243
34190,.070014179,.22232507,-.057595812,.17593729,.082941994,.1829271,.10468911,.16143659,.17294028,.058648601,3,16258243
34191,.0673761,.088595577,.038313013,.059422199,.025896419,.053892795,.10495097,.051999938,.028784286,.10422547,1,16258244
34192,.072709478,.13396725,.039576586,.098891951,.13150343,.1760276,.11884176,.064183973,.18051387,.073487975,2,16258244
34193,.049538366,.069854751,.052876089,.10781226,.0099204853,.062157128,-.04287491,.00089475687,.12743989,.049025521,3,16258244
34194,-.051378306,-.0083415275,.015098029,.051115349,-.037825599,-.003457038,-.10751673,-.17091426,-.019166129,-.054002419,1,16258265
34195,-.12315717,.034862064,-.045123763,.088252686,.045517966,.070363902,.07808663,.14613689,.040037069,.176515,2,16258265
34196,.02742471,.11298892,-.016337587,.019073596,-.021496771,.081220023,.065810859,.098262861,.026402138,-.028150968,3,16258265
34197,.053852975,.096128233,-.10784451,.085305817,.035425335,.19829823,.10535999,.079948351,.24728695,.091169961,1,16258354
34198,-.036165256,.077610888,-.087434694,-.013983537,-.020934833,.1158774,.11758856,.013734004,-.050373878,.049529031,2,16258354
34199,.005463507,.088623308,-.0036375884,.11980008,.00076418003,.1425148,.030630101,-.070664354,.17396042,.065935075,3,16258354
34200,.082156479,.099483259,.070501491,.052410357,.090908602,.1817008,.017372847,-.029359786,.13171299,.015528546,1,16258360
34201,.05812037,.082316861,-.019247923,.066668607,-.0054787211,.16200586,.064356573,.030112982,.10395268,.013607233,2,16258360
34202,.0047468063,.049993023,.1168925,-.0013595598,.003214827,.031260662,-.032883819,.16209771,.076815195,.047721546,3,16258360
34203,-.11897508,.0079627829,-.037890367,.018053291,-.10557193,.035187382,.02825959,.15825443,.0085832076,-.036556419,1,16258364
34204,-.048054546,.092114009,-.069441639,-.0031618204,-.10173135,.14835009,.091972075,.20676488,-.089475684,.069045246,2,16258364
34205,.17335749,.16704181,.069859006,.15437189,.02141539,.15838748,.049202763,.016934352,.18831541,.086867832,3,16258364
34206,-.035454698,.089129366,-.026502831,.10955857,.021870969,.19720009,.13922738,.20142512,.071718119,.0087478608,1,16258369
34207,.015830865,.1140029,.052342374,.078315884,-.033721212,.11487594,.033228528,.12156009,.044448573,.062171306,2,16258369
34208,.085246451,.096925855,.036728516,.047730613,.10524428,.11399496,.065862916,.13806322,.18599491,.0017778954,3,16258369
34209,.09065856,.059902418,.013401168,.083782271,.071694367,.15316062,.024349691,.046841349,.23228261,.087901518,1,16258383
34210,.10008495,.10336059,.015723521,.06653747,-.10432488,.1138851,.075975917,.091511168,-.026396796,.015063744,2,16258383
34211,.017996501,.18451174,-.052451383,.19909716,.010863842,.23421681,.1820869,.11695049,.2079047,.077626228,3,16258383
34212,-.073905759,.0071535544,.11616944,.067929603,-.039100695,-.0098752994,-.06718418,-.090435989,.0036317683,.021351449,1,16258406
34213,.087135471,.1320992,.062989056,.19394463,.11684421,.082746796,-.015897727,.069252402,.15449949,.055707723,2,16258406
34214,.066989332,.082455166,.0051202066,.11563112,.056246903,.068158001,.044742651,.087587044,.198267,.042891886,3,16258406
34215,-.061347589,.095750786,-.17162402,.08423081,.019236682,.15568446,.11166526,.24046195,.012481714,-.013862854,1,16258426
34216,.041286103,.05070509,-.060929175,.0062136557,.00010706756,.095455579,.050908823,.037320327,.093757138,.025258781,2,16258426
34217,-.05945326,.12558934,-.13281968,.097335346,.084888771,.12248248,.24375033,.36184576,.18508296,.21474342,3,16258426
34218,.025333025,.14170223,-.0093378089,.056989744,-.06709595,.1558037,.084769279,.13913469,.12775111,-.049161475,1,16258475
34219,.13161853,.10372161,.065181166,.065036029,.16583663,.039874233,.039952986,.038897224,.23743236,.036581516,2,16258475
34220,.15468526,.16932617,.032118924,.14743811,.11320288,.17038022,.074705325,.017024942,.1785236,.012633686,3,16258475
34221,.087794751,.17544262,-.022954602,.10850001,-.090252422,.1159882,.047336143,.01666013,.017707182,.082780801,1,16258494
34222,.013684734,.0516201,-.0092036352,-.032254431,-.15922153,.027264908,.087665178,-.077572428,-.034960754,-.03365,2,16258494
34223,.065631442,.15295179,-.046567429,.087815434,.03311697,.14966647,.12220797,.18447819,.09273079,.10474002,3,16258494
34224,-.016065948,.063780345,.045102,.097158827,.033040721,.19308105,-.075933926,-.056860056,.15603261,-.071347058,1,16258524
34225,.16742381,.12026767,.019526897,.12011152,.090696149,.11172561,.084161572,.075786427,.06744688,.040804993,2,16258524
34226,.1522956,.20453346,-.052768622,.19031486,.14001444,.15087532,.10529128,.11404869,.26015306,.045087639,3,16258524
34227,-.0039499961,.09470515,-.0067118206,.17219822,-.011255803,.1328602,.06615968,.13969119,.089805268,.056982692,1,16258552
34228,-.049334086,.037476379,-.026819188,-.034228377,-.04694622,.053211164,.095619194,.038137048,-.036056414,.078233682,2,16258552
34229,.081535555,.0420851,.055865772,-.0062470622,-.0049758926,-.0023871218,-.018256351,-.063780516,.0018428277,.10083508,3,16258552
34230,.092141487,.16922079,.054062475,.070433587,-.055413332,.097695023,.076674879,.029907597,.018734813,.045881033,1,16258564
34231,.11403137,.099895276,-.00557716,.063251659,.094891258,.075354502,.094979249,.052835114,.20861375,-.010110253,2,16258564
34232,.042848598,.035736706,.0026198733,.065283656,.11587647,.11656991,.075597502,.073827319,.20434967,.076585189,3,16258564
34233,.026916143,.1161935,.01180096,.034342986,-.020801554,.095725648,-.053128846,.027390696,.073151514,.064934477,1,16258655
34234,.024726581,.060582008,-.049320016,.10811789,.037193157,.04996004,.068076767,.097654901,-.014684536,.02365499,2,16258655
34235,.11993083,.10680538,.026739428,.16950357,.075731404,.049792424,.11030262,.11534229,.11773963,.097368419,3,16258655
34236,.092603169,.15752719,.057595294,.12004904,.011007426,.20921911,.18647592,.014597676,.24537852,.024813669,1,16258670
34237,.10908277,.18798248,.025269261,.12998761,.033586744,.15729004,.18496937,.12236884,.1377193,.053424843,2,16258670
34238,.01602659,.16866972,-.046506073,.18423101,.023473445,.17820841,.16743959,.055585049,.27704006,.027311735,3,16258670
34239,.010485476,.13468745,-.065624252,.10681487,-.0084012356,.19926172,.1703881,.034455962,.22577998,.049093839,1,16258749
34240,.047141235,.16137961,.0040795389,.1163818,.042138796,.20567302,.092648655,.15061438,.066568978,.074772432,2,16258749
34241,-.0095228599,.065017544,.047887027,.031723872,.067184187,.098401129,-.067720748,.064927138,.099434949,.071972899,3,16258749
34242,.049152844,.033349905,.029408228,.058395755,.031867381,.017897191,-.030910444,-.043457959,.18914656,.047095221,1,16258763
34243,.048631143,.06406457,.02871168,.041710552,.07481616,.012380528,-.019567508,.062318031,.076016627,.0055877687,2,16258763
34244,.12060072,.12301708,-.021929955,.160638,.060614847,.11867386,.018303338,-.0069778613,.20638712,.11095164,3,16258763
34245,.0065399259,.10158751,.055129029,.093767077,.048779685,.10993929,.18674828,.062743284,.10309043,.077655934,1,16258792
34246,-.025359567,.018438555,.1166484,-.034318216,-.10913698,-.014607077,-.019755255,-.033596136,.030163778,.048740819,2,16258792
34247,.0050725793,.17134535,-.063071929,.13644473,.081391588,.20694569,.17722084,.29276127,.25836834,.13659757,3,16258792
34248,.087644942,.049605552,.055635136,.0041947891,.0055901548,.045756441,-.025094474,.017467966,.032048061,.040724818,1,16258833
34249,-.017038148,.011391031,-.0060942154,.07331153,-.0097963233,.031443644,-.017474735,.018907726,-.0035449429,.077741526,2,16258833
34250,.06313549,.16425611,-.01183986,.17529233,.075364977,.16750975,.1501396,.076433212,.11230633,.051225428,3,16258833
34251,.037898093,.092342891,.040305313,.11665817,.017501127,.17861584,.10282528,.002484781,.19330278,-.031755857,1,16258837
34252,.049071152,.087360136,.033371564,.041321669,.059984598,.061646849,-.0099373534,.0079216231,.12287932,.06746196,2,16258837
34253,.1051208,.085630611,.014022525,.097159371,.16049461,.077636734,.031039065,.10154156,.20809604,.054782793,3,16258837
34254,.027580718,.12827651,-.029359577,.12132516,.083541922,.25681126,.11049319,.14126977,.1200667,.098261625,1,16258839
34255,.060249418,.10784644,-.010957223,.10685854,.14217062,.063230075,.061911535,.15029167,.17483133,.18209261,2,16258839
34256,.045155521,.16387181,.0058492096,.23794328,.19476441,.2142676,.10311383,.091748551,.20129937,.11278841,3,16258839
34257,-.034923475,.037748497,.045407861,.12449944,.038497426,.20021497,.033884224,.021556981,.12842996,.021851968,1,16258859
34258,.13161024,.16596121,-.048468448,.14519623,.15139927,.13795552,.1218567,.20251288,.27123165,.13048057,2,16258859
34259,.11166437,.15651831,-.076060429,.19718635,.044123311,.12648955,.034924567,.010810603,.24570009,.034493178,3,16258859
34260,.030305702,.18528713,-.038894184,.19444059,.033212595,.2077994,.20783545,.22300328,.20608357,.084152944,1,16258890
34261,.12023322,.10582405,-.027778056,.087421238,.11152223,.098918669,.084645197,.076178432,.26720005,.043386038,2,16258890
34262,.075952001,.10687345,.11292552,.10139008,.024282493,.1193391,.053053774,.052837748,.19845326,.09727931,3,16258890
34263,.046796981,.081445612,.071479075,.11254112,.028943613,.087911852,.06070308,.00090989581,.12459032,.034268308,1,16258899
34264,-.074814439,.0048101749,.047232658,-.030544521,-.038532071,-.019159706,-.0060099629,.004593723,.00010717136,.19240665,2,16258899
34265,.061867412,.19134924,-.0052401721,.073303483,.060224276,.21017687,.080761336,.15095122,.055623945,.17718668,3,16258899
34266,.040171776,.025757242,.062360398,.11085469,.035319053,.1021003,-.050184384,-.017540133,.18453439,.060194388,1,16258907
34267,.081828617,.10994097,-.05784433,.02451341,.049605906,.049542904,.18117943,.068159685,.22127858,.061680719,2,16258907
34268,.0015942603,.028791919,.058820218,-.018999068,-.011254363,-.067078069,-.04014454,.063928612,.083063513,.17093438,3,16258907
34269,.0097253043,.097204141,.0082266778,.094274841,.059137959,.15557317,-.11420631,-.044629529,.12336362,.10579766,1,16258929
34270,.092096873,.17341009,-.022995779,.19580983,.17596525,.14538549,.03840404,.098032199,.29266995,.10520081,2,16258929
34271,-.014528014,.068857327,-.016327057,.051449038,.095723219,.12207266,.056963056,.14084555,.097282246,.13808431,3,16258929
34272,.070208654,.16800779,.088778898,.067647301,-.06098219,.1870278,.067144409,-.0042724772,.0855342,.1282924,1,16258944
34273,.11730214,.16206475,-.053164415,.22013678,.11449828,.1065798,.073749952,.1145433,.21363309,.13624427,2,16258944
34274,.080152355,.13302796,-.01264035,.0727503,.0026142895,.15342622,.03948639,.044947721,.091202393,.043452177,3,16258944
34275,.081627473,.072072938,.075627245,.095743433,.035247609,.068290606,-.041033752,.018058343,.052627522,.069441371,1,16259101
34276,.16283044,.18765865,.050119221,.16317326,.044350237,.065094605,-.03356931,.026158119,.14709555,.043425623,2,16259101
34277,.070187338,.19411874,-.031310748,.2489841,.098287508,.17754935,.093886063,.16582635,.28702435,.13470551,3,16259101
34278,.069741361,.14677568,-.021232821,.074632995,-.064897977,.1074008,.010910345,.017260579,.072762057,.076455832,1,16259109
34279,.11854929,.08427304,.043590501,.068203412,.074425556,.088807449,-.024018215,-.04036634,.10252249,-.051382527,2,16259109
34280,.10433508,.10935929,-.038918983,.12560639,.049464278,.15462872,-.0056310701,.099230975,.051277418,-.032871298,3,16259109
34281,.013099695,.035905533,-.066431686,.078639649,.010959036,.1874533,.078653336,.015358384,.1546248,.019961365,1,16259116
34282,-.079182126,-.029565251,.00089460181,-.077522516,-.085887454,-.030665563,.11402894,.10571103,.033255026,.1478706,2,16259116
34283,.11460822,.15763308,-.067893445,.11934684,.082080595,.16087544,.13524137,.19572419,.14371862,.16349104,3,16259116
34284,.03473638,.056762289,.027862601,.098855086,-.0055158855,.112593,-.12427019,-.25260484,.036587715,-.034056153,1,16259124
34285,.002384447,-.0050672055,.033665042,-.009580696,.13856687,-.00081605802,.043662649,.025161436,.11061319,.078983724,2,16259124
34286,.03826049,.080809593,.010999474,.096647628,.037805833,.072012119,-.068319328,-.027960772,.10833874,.033896066,3,16259124
34287,.038203299,.10846977,.018642187,.12282458,.016140213,.16410762,-.034500744,-.0010241389,.12710428,.028360579,1,16259137
34288,-.082460113,-.015435118,.080330841,.046834741,-.011741204,.042662807,-.10093678,-.1148941,.14713027,-.011915599,2,16259137
34289,-.043849964,.092275321,-.087133169,.14369158,.093663305,.1564938,.21527334,.30118778,.19010562,.076457933,3,16259137
34290,.000068381865,.068493724,-.0010904091,.06835743,.059525173,.10520846,.22205167,.30922279,.13315922,.11267953,1,16259144
34291,.13427739,.17680557,-.017855039,.11775499,.15787312,.13232434,.17298682,.24868546,.25903147,.23646808,2,16259144
34292,.12321854,.15512407,.14245933,.15776348,.16339833,.091047332,.1432319,.21017058,.27656814,.1429701,3,16259144
34293,.0017438293,.05459502,-.0033480297,.094861455,-.016456909,.027792804,-.042442087,-.021911636,.19059695,.028992096,1,16259177
34294,.14972067,.027324,.014548181,.02233861,.10647498,.042980969,.034149323,-.044302195,.14430003,.033621266,2,16259177
34295,.0046962313,.10777579,-.049727008,.071939103,.046985127,.077225082,.017235851,.11590787,.13233471,.013791282,3,16259177
34296,-.014667662,.059458427,.091024995,.083589405,.052072041,.15081927,-.082867101,-.11062912,.095436662,.014677855,1,16259190
34297,.044567529,.012945153,-.019585941,-.024920253,.016019799,.088060401,-.050896119,-.040940251,.12650792,.038213942,2,16259190
34298,.040393531,.16084473,-.02796483,.20570584,.010078807,.10720218,.084865674,-.057806682,.10643593,.022565009,3,16259190
34299,-.0060248352,.097323403,-.068423919,.076641068,.09663891,.086943828,.21769977,.25491622,.27902043,.11613282,1,16259223
34300,.090139918,.080539785,-.11942449,.06972643,.12240999,.15039553,.082480848,.20041038,.099558085,.019875236,2,16259223
34301,-.025120072,.14721386,-.066886865,.13538893,.071931012,.13987672,.21172552,.15995005,.22563215,.13749735,3,16259223
34302,-.0042423238,.098844774,.04697115,.090213299,-.0033323111,.12570493,-.047052197,-.04331331,.070982523,.042071421,1,16259232
34303,.11402201,.15226725,.019841623,.10385367,.11127719,.10279698,.067055121,.12304959,.16819684,.072975814,2,16259232
34304,.09302444,.14046206,.029080914,.19872558,.1292503,.055434089,.073354095,-.01859319,.2134461,.050428081,3,16259232
34305,.027207704,.083647683,.10651693,.084367529,.078808494,.18588033,-.026718477,-.064076394,.11529432,.010512603,1,16259237
34306,.015063917,.051514614,-.10635699,.028557109,.10121587,.040666804,.022600433,.027831489,.13026458,.085820392,2,16259237
34307,.091844186,.12602694,.045811888,.13111271,.067411326,.16934025,.060568653,.050155807,.061284885,-.015239036,3,16259237
34308,.047893517,.14778399,.015339918,.023995925,-.12552172,.10214231,.094499908,.050809298,.059178971,-.13562497,1,16259274
34309,.12005175,.18177338,.040852368,.13761297,.079581834,.16707727,.082739376,.052930821,.13324669,.08500056,2,16259274
34310,.063941367,.059958048,.0081334421,.12983803,.05251275,.071152903,-.086437523,.01508055,.16437306,.076776132,3,16259274
34311,.048473679,.13224289,-.06307102,.058151454,.017225986,.1391879,.059969287,.12309524,.14839163,.14392366,1,16259299
34312,.019922102,.089168742,-.067951076,-.012361628,.033334441,.094841138,.20095007,.074521959,.19314125,.11381484,2,16259299
34313,.0020958027,.01352605,.035933908,.026479995,.0052233851,-.0077418266,.053683855,.095315151,.0086844787,.09316498,3,16259299
34314,-.04843105,.10902462,-.026329588,.14676452,.037779164,.11359906,.13038594,.12774064,.19515809,.093207553,1,16259378
34315,.010703222,.061249405,.044268258,.0487235,.0229716,.071325473,-.070523389,.11385358,.053826872,.084192976,2,16259378
34316,.032969035,.10912167,.027121026,.17485765,.084630221,.10237099,.10349356,.0084701814,.18518275,.072122693,3,16259378
34317,.064891502,.17224246,.026030658,.068917438,.0062121358,.26812384,.10480806,.020967675,.15975362,.085087419,1,16259380
34318,.012945836,-.027595511,-.025927991,-.010234026,-.085282303,.0019976827,-.062366564,-.050902847,.047823112,-.082735926,2,16259380
34319,.10118694,.11721575,.018576678,.18324608,.11835852,.13761537,.059678137,.035637435,.21465093,.081681043,3,16259380
34320,.11807704,.069584303,.10860821,.064013883,-.015779978,.18498762,.09318798,-.17932653,.18180937,-.072326206,1,16259404
34321,.015434157,.083830856,-.062908061,-.018982841,.033988722,.067247845,.061438411,.081328876,.070851624,.080830157,2,16259404
34322,.16635478,.11300328,.07871142,.083010085,.079407409,.11740909,.18298373,.080191135,.25137562,.08950299,3,16259404
34323,.045965891,.09281151,.056028999,.095062397,.035490092,.10377525,-.044234034,-.029183514,.1019129,.024270801,1,16259411
34324,.012214698,.066684477,-.023384424,-.056337696,-.078533843,.12148006,.063891031,-.016777121,.055860721,.11461598,2,16259411
34325,.10763618,.079900175,.068123922,.065601565,.092222951,.0007424223,.010814558,.04652958,.078371987,.08873532,3,16259411
34326,.047701258,.10000787,.046117343,.14042549,.0081446171,.03784943,-.0010755961,-.010321442,.18370444,.08840882,1,16259421
34327,.15404874,.080291249,.026219236,.082110927,.11239326,.076684855,-.023103528,.028195167,.21888386,.063670456,2,16259421
34328,.063464627,.053162027,.061677247,.083229467,-.087293714,.085288659,-.00039157504,-.04568984,.045164246,.054001223,3,16259421
34329,.0092444764,.011020888,-.085662089,.065249279,.079678573,.054705329,-.027134323,.060625743,.13892281,.011779238,1,16259442
34330,.025194094,.054441113,-.019657174,-.00068894273,.027775321,.0071227103,.047573771,.1048205,.049434319,.14412433,2,16259442
34331,.059163127,.19780238,-.07529214,.1664082,.16318497,.11002583,.18943349,.18574198,.243927,.11396429,3,16259442
34332,-.0052073998,.052328285,.11098205,.074849866,.028147858,.12809521,.17135513,.0086234761,.10936929,.03083092,1,16259462
34333,-.056175862,.070051953,-.013995181,.11718683,.046922848,.1357259,.079765059,.096853659,-.002934634,.068736218,2,16259462
34334,.033478841,.14650935,-.066257656,.18524526,.16867529,.18136853,.13069402,.16322772,.19439173,.079320252,3,16259462
34335,-.0034442185,.00077081966,.0064627244,-.0067888629,-.05263105,.10161634,.032699801,-.080828436,.033319838,-.0088331699,1,16259463
34336,-.012090826,-.00089651532,.0088582402,-.048701908,-.0064307251,-.017240342,.025361329,.030639496,.069479674,.13314344,2,16259463
34337,.042388149,.1018666,-.049537893,.17309438,.035950739,.11184517,.070642777,-.11927119,.190486,.025375858,3,16259463
34338,.036622606,.17396086,-.0020454137,.10839105,.076921985,.17083922,.20947903,.17052187,.24798769,.048895936,1,16259469
34339,-.023446919,.044717293,-.0090595204,-.012086433,-.057575349,.071040094,.033237111,-.0043974193,.048436847,.11562894,2,16259469
34340,.16346937,.15010454,.00963555,.1237016,.17230859,.15425096,.10699439,.18687135,.15404056,.094398335,3,16259469
34341,.05060041,.064938255,.066659421,.098575972,.031694371,.12206327,-.022352198,.0075974376,.096114472,-.01070081,1,16259484
34342,.027805796,.074231535,.053471856,-.0021077676,-.014887083,.033707682,.022930859,.14391461,.050454263,.12944226,2,16259484
34343,.14375606,.05144608,.0026200395,.051378094,-.00075952738,.0095294118,-.0076851146,-.036668964,.047602065,-.063636273,3,16259484
34344,-.059848014,.0069567296,-.23916282,.040815905,.010312,.079718351,.10529322,.19926278,.10462195,-.013080304,1,16259500
34345,-.022827225,.09943416,-.011495756,.015500412,-.054755032,.064367905,.063652471,.025053168,-.056690861,.10374793,2,16259500
34346,.065378711,.082087055,.040952735,.086709268,.09239158,.036444157,-.10601697,.019977216,.22179127,.036238033,3,16259500
34347,.085831463,.092426956,-.017813945,.12545486,.058482852,.22596529,.064466946,.095327817,.17224364,-.0070737377,1,16259508
34348,-.028444953,.033681784,-.05493924,.03631632,.039031293,-.010560569,.12007081,.17690147,.056736026,.14696707,2,16259508
34349,.094002165,.1398263,-.080264494,.10355373,.049372375,.19629578,.074902125,.12786074,.079714365,.1288306,3,16259508
34350,-.061361492,.072839148,-.040904682,.053105623,-.12190598,.13931283,.059490103,.0020607179,.059391152,-.04410585,1,16259519
34351,.050084163,.03088625,-.010853244,.097812571,.12989993,-.011025959,.008975164,-.027914785,.12559193,-.017775912,2,16259519
34352,.14826472,.094310321,.028353538,.10058989,.15896545,.067551211,.015511336,.12166688,.1481277,.053767268,3,16259519
34353,.097165525,.11053,.0027372716,.13231853,.027874779,.069255449,.078680798,.10555607,.13936906,.035686083,1,16259523
34354,-.024257824,.0076408354,-.016538011,-.01667415,-.014685083,-.023317011,.056902759,.094246805,.045569971,.15535359,2,16259523
34355,.02213957,.018197212,.042066317,.019171026,.075176239,-.020136898,-.010417155,.082332693,.12897544,.068596452,3,16259523
34356,.086379945,.10963428,.0220288,.10213716,-.0046549919,.061220389,-.018510025,-.052891809,.2886852,.00022696354,1,16259529
34357,-.038521979,-.00097390224,.054949429,-.029625239,.073025629,-.038233045,.059188612,.042984389,.058160659,.085674495,2,16259529
34358,.13723372,.16049485,.012743864,.21456528,.17349514,.10073063,.15851022,.15825626,.3113957,.14157887,3,16259529
34359,.000016033882,-.03833143,.046172854,-.018798115,.00050251605,-.038331769,-.011995281,.06083113,.11307882,.09933646,1,16259538
34360,-.015636656,-.0049530682,.019824881,-.010202536,-.045239046,-.02557428,-.026022431,-.051933184,-.048828542,.13315824,2,16259538
34361,.044177305,.045597062,.06610965,.0433666,-.027989548,.033434603,-.10281915,-.061589468,-.073288761,.057810202,3,16259538
34362,-.027801128,.062389728,.010304614,.15487181,.033806648,.16829586,-.031991515,-.050585903,.081075616,.01892112,1,16259545
34363,.086286321,.15898386,-.027362939,.096567012,.099938832,.156459,.13189477,.22183672,.15341829,.22809303,2,16259545
34364,.099913552,-.0023501376,.11421343,.010233887,.14100061,.014311233,-.10122385,.070854418,.12227071,.1463594,3,16259545
34365,.035502717,.060856886,.049626119,.097065672,.01654304,.077010304,-.0014581843,-.0224219,.12374439,.0056114863,1,16259552
34366,.0876351,.094608188,.052092843,.019797148,-.0077121742,.0098658027,-.044472344,.029854635,.10386765,.058104187,2,16259552
34367,.00039185665,.035414629,-.019136539,.056483276,-.00082573073,.049774893,-.027255472,-.015124273,.12567215,.049898881,3,16259552
34368,-.068741173,.034889098,-.09290605,.085000709,-.025749445,.10789472,.0094345044,.005064677,.065496415,.041929502,1,16259570
34369,.012501821,.090974033,-.062709443,.10787506,-.078247376,.11801916,.094523825,.067757793,.054017957,.11588519,2,16259570
34370,.091150358,.14821719,.040669557,.071431376,.060184821,.057576682,-.011072665,.04705999,.12349971,.082752593,3,16259570
34371,.067087628,.14831723,-.0077034463,.16110578,.023709498,.22045192,.047990374,.0060182563,.16487861,.070349261,1,16259572
34372,.091908284,.21590413,-.026646975,.23274536,.039982989,.13949232,.18759713,.18329863,.153018,.17176692,2,16259572
34373,.079141043,.11949101,.0085471347,.065263309,-.0050776605,.085321106,.0098487949,.1207374,.10858738,.16562684,3,16259572
34374,.0085405782,.055711493,.043213863,.048115734,-.096616313,.12774247,-.023285277,-.058268793,.0032291682,-.025485259,1,16259585
34375,.066352613,.11691076,.0083895074,.0689703,.11425886,.15277962,.14974198,.16099992,.15967318,.15686506,2,16259585
34376,.03107837,.15691273,-.0080861272,.14722805,.047167141,.13164778,.1257764,.10146224,.1733086,.059421454,3,16259585
34377,.022426452,.021001002,-.012727804,.10471719,.051608395,.10722882,.028422529,.055530373,.18529034,.052908715,1,16259614
34378,.031156592,.19383456,-.029079471,.044275764,-.023494495,.11816626,.10183374,.15728202,.059214,.15964523,2,16259614
34379,.032357436,.031071512,.079612233,.043117896,.045590352,.01923159,-.020769846,.062946141,.15949354,.12265859,3,16259614
34380,-.020855354,.074079402,.032441568,.073192663,.045288876,.12941998,.043706127,.018347064,.08427114,.034292676,1,16259645
34381,-.00059298205,.10658811,-.093209945,-.014059672,-.077976249,.11719386,.15784061,.021457314,.0075524584,.068197511,2,16259645
34382,.090791874,.12758735,.039598569,.13215677,.0063269525,.12347525,-.0053472342,.13439339,.026333762,.031217979,3,16259645
34383,-.0010014632,.066771425,.0300126,.09127935,.0043246374,.12908691,.027289191,.062328022,.053422809,-.039769139,1,16259654
34384,.11351278,.1293329,.0065973164,.10327025,.091223612,.1632057,.027843218,-.0034284587,.072897293,-.038440522,2,16259654
34385,.096028186,.10580228,.078731507,.12149133,.02017078,.10023528,.15774797,.0015929869,.28772074,.06014578,3,16259654
34386,.066208921,.1254379,.04592118,.16101708,.0046726828,.15441144,-.013379616,.010478001,.20746303,.02151916,1,16259660
34387,.0052788025,-.047757305,-.013961565,-.04932395,-.012945374,-.09656699,.014989943,.10147034,.016348766,.073269516,2,16259660
34388,.16264378,.096063457,.046236712,.085480087,.0094363205,.12354484,.019841112,.051582955,.17757066,.0077265776,3,16259660
34389,.067595154,.15511574,.022586746,.077472493,-.086562015,.17830567,.11191145,.19637945,-.022661796,-.017684979,1,16259661
34390,.044712484,.096665606,.038384333,.0043504052,.0088646067,-.020069065,.060207002,.05104674,.0055059367,.29579139,2,16259661
34391,-.022328272,.19049244,-.017073704,.1979143,.1198582,.11550331,.12506178,.081281729,.16807514,.18305354,3,16259661
34392,.0258656,.066044606,.11654621,.045224112,-.069682896,.18018235,.023092512,.09135069,-.011066278,.0033431135,1,16259709
34393,.073970981,.027545175,-.0097347945,.051138286,.033495586,-.0076106815,-.026124196,.01847012,.0708571,.027277337,2,16259709
34394,.097250894,.067752682,-.0075439536,.14469343,.0072822971,.063986436,-.080699466,-.052911211,.064140476,.06544181,3,16259709
34395,-.076491579,.093987949,-.015330925,.055309661,-.016013728,.17818697,.16248539,.15212734,.054000948,.10822764,1,16259732
34396,.049093362,.032193992,.059238732,.041285485,.077068135,-.02147628,.076183476,.13205159,.022688793,.062193137,2,16259732
34397,.034868769,.17922726,.00062963052,.13752344,.10134047,.12229609,.15152107,.068766519,.14899735,.083905794,3,16259732
34398,.14124906,.12290624,-.007887084,.14007989,.08418677,.13548991,.081001759,.027996186,.19582964,.10034753,1,16259734
34399,.16703902,.19464138,-.031108275,.17732258,.074735522,.20426717,.076360427,.050087985,.22885868,.12696427,2,16259734
34400,.14269345,.13435213,.052384231,.13273147,.069067977,.062433038,-.0060290797,.032488164,.23862188,.055844579,3,16259734
34401,.017674616,.14022718,.010012216,.13930704,.00057386333,.11772922,-.059075288,.0046526114,.069379218,.032527037,1,16259735
34402,.1800663,.21730866,-.013357671,.16115417,.1151384,.20883505,.19109769,.13138252,.18636057,-.0039396896,2,16259735
34403,-.022801552,.14452265,-.041717201,.12821023,.051849104,.14709359,.28290683,.427764,.14646842,.16706289,3,16259735
34404,-.043233167,.12387721,-.088695668,.098405696,-.015626287,.13506447,.17596112,.21074721,.12832351,.20087083,1,16259738
34405,-.05479553,.055664547,-.035523843,.033857822,.018754249,.037478372,.12732661,.098149903,.10575408,.25372002,2,16259738
34406,.071114905,.21146411,-.013500285,.21119885,.08705847,.12957786,.10324787,.076700993,.11995401,.14809516,3,16259738
34407,.086668737,.19118671,-.029123167,.17829198,-.011808853,.14451937,.0087327715,.053453278,.1698342,.070155881,1,16259770
34408,.038602728,.12840673,-.06962876,.034180965,-.0067741335,.10805314,.15529858,.15311769,.054368671,.060355481,2,16259770
34409,.040364739,.068647131,-.047430124,.098558493,.042315528,-.0023492128,.011012061,.11657339,.10624288,.052871451,3,16259770
34410,.0052147578,.029361505,.012704164,.055932637,-.026121188,.12086581,-.029928822,-.15937094,.037115764,-.06253472,1,16259771
34411,.034110289,.081524104,.0056222607,.078989111,.032649737,.10884339,.094416112,-.088073887,.11396475,.013830674,2,16259771
34412,.130656,.15029722,.02419408,.12962905,.16762601,.16392677,.11521489,.14214879,.22605664,.020560749,3,16259771
34413,.11000194,.10482825,.075071551,.17009327,.074661776,.11117598,-.010445235,-.029070236,.14447795,.073840216,1,16259797
34414,-.017851803,.0694151,-.0019237663,.046721242,.062416818,.009203719,.066617154,.12132454,.10820416,.099484906,2,16259797
